Sample_Id,Gene,Rule_Id,Final_interpretation,IsPassedRule
SYD060,TEM,,,
SYD060,VEB,,,
SYD060,VIM,,,
SYD060,aac(3)-II,,,
SYD060,aacA27,,,
SYD060,aacA4,,,
SYD060,aadB,,,
SYD060,armA,,,
SYD060,blaACT/blaMIR,,,
SYD060,blaCMY-2-like,,,
SYD060,blaCTX-M,80,G1-240G,1
SYD060,fosA3,,,
SYD060,rmtB,,,
SYD060,rmtC,,,
SYD060,rmtF,,,
SYD061,DHA,,,
SYD061,GES,,,
SYD061,IMP,,,
SYD061,KPC,,,
SYD061,NDM,,,
SYD061,OXA-10,,,
SYD061,OXA-30,,,
SYD061,OXA-48,,,
SYD061,SHV,,,
SYD061,TEM,157,blaTEM-1-like,1
SYD061,VEB,,,
SYD061,VIM,,,
SYD061,aac(3)-II,9,aac(3)-IId,1
SYD061,aacA27,,,
SYD061,aacA4,47,aacA4notGEN_1neg,1
SYD061,aadB,,,
SYD061,armA,,,
SYD061,blaACT/blaMIR,,,
SYD061,blaCMY-2-like,,,
SYD061,blaCTX-M,70,G9-240D,1
SYD061,fosA3,,,
SYD061,rmtB,,,
SYD061,rmtC,,,
SYD061,rmtF,,,
SYD062,DHA,,,
SYD062,GES,,,
SYD062,IMP,,,
SYD062,KPC,,,
SYD062,NDM,,,
SYD062,OXA-10,,,
SYD062,OXA-30,,,
SYD062,OXA-48,,,
SYD062,SHV,,,
SYD062,TEM,157,blaTEM-1-like,1
SYD062,VEB,,,
SYD062,VIM,,,
SYD062,aac(3)-II,16,aac(3)-IIe,1
SYD062,aacA27,,,
SYD062,aacA4,,,
SYD062,aadB,,,
SYD062,armA,,,
SYD062,blaACT/blaMIR,,,
SYD062,blaCMY-2-like,,,
SYD062,blaCTX-M,80,G1-240G,1
SYD062,fosA3,,,
SYD062,rmtB,,,
SYD062,rmtC,,,
SYD062,rmtF,,,
SYD063,DHA,,,
SYD063,GES,,,
SYD063,IMP,,,
SYD063,KPC,,,
SYD063,NDM,,,
SYD063,OXA-10,,,
SYD063,OXA-30,117,blaOXA-30-like,1
SYD063,OXA-48,,,
SYD063,SHV,,,
SYD063,TEM,157,blaTEM-1-like,1
SYD063,VEB,,,
SYD063,VIM,,,
SYD063,aac(3)-II,9,aac(3)-IId,1
SYD063,aacA27,,,
SYD063,aacA4,,,
SYD063,aadB,,,
SYD063,armA,,,
SYD063,blaACT/blaMIR,,,
SYD063,blaCMY-2-like,,,
SYD063,blaCTX-M,80,G1-240G,1
SYD063,fosA3,,,
SYD063,rmtB,,,
SYD063,rmtC,,,
SYD063,rmtF,,,
SYD064,DHA,,,
SYD064,GES,,,
SYD064,IMP,,,
SYD064,KPC,,,
SYD064,NDM,,,
SYD064,OXA-10,,,
SYD064,OXA-30,,,
SYD064,OXA-48,,,
SYD064,SHV,,,
SYD064,TEM,,,
SYD064,VEB,,,
SYD064,VIM,,,
SYD064,aac(3)-II,,,
SYD064,aacA27,,,
SYD064,aacA4,,,
SYD064,aadB,,,
SYD064,armA,,,
SYD064,blaACT/blaMIR,,,
SYD064,blaCMY-2-like,,,
SYD064,blaCTX-M,80,G1-240G,1
SYD064,fosA3,,,
SYD064,rmtB,,,
SYD064,rmtC,,,
SYD064,rmtF,,,
SYD065,DHA,,,
SYD065,GES,,,
SYD065,IMP,,,
SYD065,KPC,,,
SYD065,NDM,,,
SYD065,OXA-10,,,
SYD065,OXA-30,,,
SYD065,OXA-48,,,
SYD065,SHV,,,
SYD065,TEM,,,
SYD065,VEB,,,
SYD065,VIM,,,
SYD065,aac(3)-II,,,
SYD065,aacA27,,,
SYD065,aacA4,,,
SYD065,aadB,,,
SYD065,armA,,,
SYD065,blaACT/blaMIR,,,
SYD065,blaCMY-2-like,,,
SYD065,blaCTX-M,70,G9-240D,1
SYD065,fosA3,,,
SYD065,rmtB,,,
SYD065,rmtC,,,
SYD065,rmtF,,,
SYD066,DHA,,,
SYD066,GES,,,
SYD066,IMP,,,
SYD066,KPC,,,
SYD066,NDM,,,
SYD066,OXA-10,,,
SYD066,OXA-30,,,
SYD066,OXA-48,,,
SYD066,SHV,,,
SYD066,TEM,,,
SYD066,VEB,,,
SYD066,VIM,,,
SYD066,aac(3)-II,16,aac(3)-IIe,1
SYD066,aacA27,,,
SYD066,aacA4,40,aacA4GEN_1neg,1
SYD066,aadB,,,
SYD066,armA,,,
SYD066,blaACT/blaMIR,,,
SYD066,blaCMY-2-like,,,
SYD066,blaCTX-M,80,G1-240G,1
SYD066,fosA3,,,
SYD066,rmtB,,,
SYD066,rmtC,,,
SYD066,rmtF,,,
SYD067,DHA,,,
SYD067,GES,,,
SYD067,IMP,,,
SYD067,KPC,,,
SYD067,NDM,,,
SYD067,OXA-10,,,
SYD067,OXA-30,117,blaOXA-30-like,1
SYD067,OXA-48,,,
SYD067,SHV,,,
SYD067,TEM,157,blaTEM-1-like,1
SYD067,VEB,,,
SYD067,VIM,,,
SYD067,aac(3)-II,16,aac(3)-IIe,1
SYD067,aacA27,,,
SYD067,aacA4,,,
SYD067,aadB,,,
SYD067,armA,,,
SYD067,blaACT/blaMIR,,,
SYD067,blaCMY-2-like,,,
SYD067,blaCTX-M,89,G1_240G+G9-240D,1
SYD067,fosA3,,,
SYD067,rmtB,,,
SYD067,rmtC,,,
SYD067,rmtF,,,
SYD068,DHA,,,
SYD068,GES,,,
SYD068,IMP,,,
SYD068,KPC,,,
SYD068,NDM,,,
SYD068,OXA-10,,,
SYD068,OXA-30,117,blaOXA-30-like,1
SYD068,OXA-48,,,
SYD068,SHV,,,
SYD068,TEM,157,blaTEM-1-like,1
SYD068,VEB,,,
SYD068,VIM,,,
SYD068,aac(3)-II,16,aac(3)-IIe,1
SYD068,aacA27,,,
SYD068,aacA4,,,
SYD068,aadB,,,
SYD068,armA,,,
SYD068,blaACT/blaMIR,,,
SYD068,blaCMY-2-like,,,
SYD068,blaCTX-M,80,G1-240G,1
SYD068,fosA3,,,
SYD068,rmtB,,,
SYD068,rmtC,,,
SYD068,rmtF,,,
SYD069,DHA,,,
SYD069,GES,,,
SYD069,IMP,,,
SYD069,KPC,,,
SYD069,NDM,,,
SYD069,OXA-10,,,
SYD069,OXA-30,117,blaOXA-30-like,1
SYD069,OXA-48,,,
SYD069,SHV,,,
SYD069,TEM,,,
SYD069,VEB,,,
SYD069,VIM,,,
SYD069,aac(3)-II,9,aac(3)-IId,1
SYD069,aacA27,,,
SYD069,aacA4,47,aacA4notGEN_1neg,1
SYD069,aadB,,,
SYD069,armA,,,
SYD069,blaACT/blaMIR,,,
SYD069,blaCMY-2-like,,,
SYD069,blaCTX-M,59,blaCTX-M-1,1
SYD069,fosA3,,,
SYD069,rmtB,,,
SYD069,rmtC,,,
SYD069,rmtF,,,
SYD070,DHA,,,
SYD070,GES,,,
SYD070,IMP,,,
SYD070,KPC,,,
SYD070,NDM,,,
SYD070,OXA-10,,,
SYD070,OXA-30,,,
SYD070,OXA-48,,,
SYD070,SHV,,,
SYD070,TEM,,,
SYD070,VEB,,,
SYD070,VIM,,,
SYD070,aac(3)-II,,,
SYD070,aacA27,,,
SYD070,aacA4,,,
SYD070,aadB,,,
SYD070,armA,,,
SYD070,blaACT/blaMIR,,,
SYD070,blaCMY-2-like,57,blaCMY-2-like,1
SYD070,blaCTX-M,,,
SYD070,fosA3,,,
SYD070,rmtB,,,
SYD070,rmtC,,,
SYD070,rmtF,,,
SYD071,DHA,,,
SYD071,GES,,,
SYD071,IMP,,,
SYD071,KPC,,,
SYD071,NDM,,,
SYD071,OXA-10,,,
SYD071,OXA-30,,,
SYD071,OXA-48,,,
SYD071,SHV,,,
SYD071,TEM,,,
SYD071,VEB,,,
SYD071,VIM,,,
SYD071,aac(3)-II,,,
SYD071,aacA27,,,
SYD071,aacA4,,,
SYD071,aadB,,,
SYD071,armA,,,
SYD071,blaACT/blaMIR,,,
SYD071,blaCMY-2-like,,,
SYD071,blaCTX-M,80,G1-240G,1
SYD071,fosA3,,,
SYD071,rmtB,,,
SYD071,rmtC,,,
SYD071,rmtF,,,
SYD072,DHA,,,
SYD072,GES,,,
SYD072,IMP,,,
SYD072,KPC,,,
SYD072,NDM,,,
SYD072,OXA-10,,,
SYD072,OXA-30,,,
SYD072,OXA-48,,,
SYD072,SHV,,,
SYD072,TEM,157,blaTEM-1-like,1
SYD072,VEB,,,
SYD072,VIM,,,
SYD072,aac(3)-II,9,aac(3)-IId,1
SYD072,aacA27,,,
SYD072,aacA4,47,aacA4notGEN_1neg,1
SYD072,aadB,,,
SYD072,armA,,,
SYD072,blaACT/blaMIR,,,
SYD072,blaCMY-2-like,,,
SYD072,blaCTX-M,70,G9-240D,1
SYD072,fosA3,,,
SYD072,rmtB,,,
SYD072,rmtC,,,
SYD072,rmtF,,,
SYD073,DHA,,,
SYD073,GES,,,
SYD073,IMP,,,
SYD073,KPC,,,
SYD073,NDM,,,
SYD073,OXA-10,,,
SYD073,OXA-30,,,
SYD073,OXA-48,,,
SYD073,SHV,,,
SYD073,TEM,157,blaTEM-1-like,1
SYD073,VEB,,,
SYD073,VIM,,,
SYD073,aac(3)-II,9,aac(3)-IId,1
SYD073,aacA27,,,
SYD073,aacA4,47,aacA4notGEN_1neg,1
SYD073,aadB,,,
SYD073,armA,,,
SYD073,blaACT/blaMIR,,,
SYD073,blaCMY-2-like,,,
SYD073,blaCTX-M,70,G9-240D,1
SYD073,fosA3,,,
SYD073,rmtB,,,
SYD073,rmtC,,,
SYD073,rmtF,,,
SYD074,DHA,,,
SYD074,GES,,,
SYD074,IMP,,,
SYD074,KPC,,,
SYD074,NDM,,,
SYD074,OXA-10,,,
SYD074,OXA-30,,,
SYD074,OXA-48,,,
SYD074,SHV,,,
SYD074,TEM,157,blaTEM-1-like,1
SYD074,VEB,,,
SYD074,VIM,,,
SYD074,aac(3)-II,,,
SYD074,aacA27,,,
SYD074,aacA4,,,
SYD074,aadB,,,
SYD074,armA,,,
SYD074,blaACT/blaMIR,,,
SYD074,blaCMY-2-like,,,
SYD074,blaCTX-M,,,
SYD074,fosA3,,,
SYD074,rmtB,,,
SYD074,rmtC,,,
SYD074,rmtF,,,
SYD075,DHA,,,
SYD075,GES,,,
SYD075,IMP,,,
SYD075,KPC,,,
SYD075,NDM,,,
SYD075,OXA-10,,,
SYD075,OXA-30,,,
SYD075,OXA-48,,,
SYD075,SHV,,,
SYD075,TEM,,,
SYD075,VEB,,,
SYD075,VIM,,,
SYD075,aac(3)-II,,,
SYD075,aacA27,,,
SYD075,aacA4,,,
SYD075,aadB,,,
SYD075,armA,,,
SYD075,blaACT/blaMIR,,,
SYD075,blaCMY-2-like,,,
SYD075,blaCTX-M,70,G9-240D,1
SYD075,fosA3,,,
SYD075,rmtB,,,
SYD075,rmtC,,,
SYD075,rmtF,,,
SYD076,DHA,,,
SYD076,GES,,,
SYD076,IMP,,,
SYD076,KPC,,,
SYD076,NDM,,,
SYD076,OXA-10,,,
SYD076,OXA-30,117,blaOXA-30-like,1
SYD076,OXA-48,,,
SYD076,SHV,,,
SYD076,TEM,157,blaTEM-1-like,1
SYD076,VEB,,,
SYD076,VIM,,,
SYD076,aac(3)-II,,,
SYD076,aacA27,,,
SYD076,aacA4,,,
SYD076,aadB,,,
SYD076,armA,,,
SYD076,blaACT/blaMIR,,,
SYD076,blaCMY-2-like,,,
SYD076,blaCTX-M,80,G1-240G,1
SYD076,fosA3,,,
SYD076,rmtB,,,
SYD076,rmtC,,,
SYD076,rmtF,,,
SYD077,DHA,,,
SYD077,GES,,,
SYD077,IMP,,,
SYD077,KPC,,,
SYD077,NDM,,,
SYD077,OXA-10,,,
SYD077,OXA-30,,,
SYD077,OXA-48,,,
SYD077,SHV,,,
SYD077,TEM,,,
SYD077,VEB,,,
SYD077,VIM,,,
SYD077,aac(3)-II,,,
SYD077,aacA27,,,
SYD077,aacA4,,,
SYD077,aadB,,,
SYD077,armA,,,
SYD077,blaACT/blaMIR,,,
SYD077,blaCMY-2-like,,,
SYD077,blaCTX-M,80,G1-240G,1
SYD077,fosA3,,,
SYD077,rmtB,,,
SYD077,rmtC,,,
SYD077,rmtF,,,
SYD078,DHA,,,
SYD078,GES,,,
SYD078,IMP,,,
SYD078,KPC,,,
SYD078,NDM,,,
SYD078,OXA-10,,,
SYD078,OXA-30,,,
SYD078,OXA-48,,,
SYD078,SHV,,,
SYD078,TEM,157,blaTEM-1-like,1
SYD078,VEB,,,
SYD078,VIM,,,
SYD078,aac(3)-II,,,
SYD078,aacA27,,,
SYD078,aacA4,,,
SYD078,aadB,,,
SYD078,armA,,,
SYD078,blaACT/blaMIR,,,
SYD078,blaCMY-2-like,,,
SYD078,blaCTX-M,,,
SYD078,fosA3,,,
SYD078,rmtB,,,
SYD078,rmtC,,,
SYD078,rmtF,,,
SYD079,DHA,,,
SYD079,GES,,,
SYD079,IMP,,,
SYD079,KPC,,,
SYD079,NDM,,,
SYD079,OXA-10,,,
SYD079,OXA-30,117,blaOXA-30-like,1
SYD079,OXA-48,,,
SYD079,SHV,,,
SYD079,TEM,157,blaTEM-1-like,1
SYD079,VEB,,,
SYD079,VIM,,,
SYD079,aac(3)-II,16,aac(3)-IIe,1
SYD079,aacA27,,,
SYD079,aacA4,,,
SYD079,aadB,,,
SYD079,armA,,,
SYD079,blaACT/blaMIR,,,
SYD079,blaCMY-2-like,,,
SYD079,blaCTX-M,80,G1-240G,1
SYD079,fosA3,,,
SYD079,rmtB,,,
SYD079,rmtC,,,
SYD079,rmtF,,,
SYD080,DHA,,,
SYD080,GES,,,
SYD080,IMP,,,
SYD080,KPC,,,
SYD080,NDM,,,
SYD080,OXA-10,,,
SYD080,OXA-30,117,blaOXA-30-like,1
SYD080,OXA-48,,,
SYD080,SHV,,,
SYD080,TEM,,,
SYD080,VEB,,,
SYD080,VIM,,,
SYD080,aac(3)-II,,,
SYD080,aacA27,,,
SYD080,aacA4,,,
SYD080,aadB,,,
SYD080,armA,,,
SYD080,blaACT/blaMIR,,,
SYD080,blaCMY-2-like,,,
SYD080,blaCTX-M,80,G1-240G,1
SYD080,fosA3,,,
SYD080,rmtB,,,
SYD080,rmtC,,,
SYD080,rmtF,,,
SYD081,DHA,,,
SYD081,GES,,,
SYD081,IMP,,,
SYD081,KPC,,,
SYD081,NDM,,,
SYD081,OXA-10,,,
SYD081,OXA-30,,,
SYD081,OXA-48,,,
SYD081,SHV,,,
SYD081,TEM,,,
SYD081,VEB,,,
SYD081,VIM,,,
SYD081,aac(3)-II,,,
SYD081,aacA27,,,
SYD081,aacA4,,,
SYD081,aadB,,,
SYD081,armA,,,
SYD081,blaACT/blaMIR,,,
SYD081,blaCMY-2-like,,,
SYD081,blaCTX-M,74,G9-240G,1
SYD081,fosA3,,,
SYD081,rmtB,,,
SYD081,rmtC,,,
SYD081,rmtF,,,
SYD082,DHA,,,
SYD082,GES,,,
SYD082,IMP,,,
SYD082,KPC,,,
SYD082,NDM,,,
SYD082,OXA-10,,,
SYD082,OXA-30,,,
SYD082,OXA-48,,,
SYD082,SHV,,,
SYD082,TEM,157,blaTEM-1-like,1
SYD082,VEB,,,
SYD082,VIM,,,
SYD082,aac(3)-II,,,
SYD082,aacA27,,,
SYD082,aacA4,,,
SYD082,aadB,,,
SYD082,armA,,,
SYD082,blaACT/blaMIR,,,
SYD082,blaCMY-2-like,,,
SYD082,blaCTX-M,80,G1-240G,1
SYD082,fosA3,,,
SYD082,rmtB,,,
SYD082,rmtC,,,
SYD082,rmtF,,,
SYD083,DHA,,,
SYD083,GES,,,
SYD083,IMP,,,
SYD083,KPC,,,
SYD083,NDM,,,
SYD083,OXA-10,,,
SYD083,OXA-30,117,blaOXA-30-like,1
SYD083,OXA-48,,,
SYD083,SHV,,,
SYD083,TEM,163,blaTEM_2neg,1
SYD083,VEB,,,
SYD083,VIM,,,
SYD083,aac(3)-II,16,aac(3)-IIe,1
SYD083,aacA27,,,
SYD083,aacA4,,,
SYD083,aadB,,,
SYD083,armA,,,
SYD083,blaACT/blaMIR,,,
SYD083,blaCMY-2-like,,,
SYD083,blaCTX-M,80,G1-240G,1
SYD083,fosA3,,,
SYD083,rmtB,,,
SYD083,rmtC,,,
SYD083,rmtF,,,
SYD084,DHA,,,
SYD084,GES,,,
SYD084,IMP,,,
SYD084,KPC,,,
SYD084,NDM,,,
SYD084,OXA-10,,,
SYD084,OXA-30,,,
SYD084,OXA-48,,,
SYD084,SHV,,,
SYD084,TEM,,,
SYD084,VEB,,,
SYD084,VIM,,,
SYD084,aac(3)-II,16,aac(3)-IIe,1
SYD084,aacA27,,,
SYD084,aacA4,40,aacA4GEN_1neg,1
SYD084,aadB,,,
SYD084,armA,,,
SYD084,blaACT/blaMIR,,,
SYD084,blaCMY-2-like,,,
SYD084,blaCTX-M,74,G9-240G,1
SYD084,fosA3,,,
SYD084,rmtB,,,
SYD084,rmtC,,,
SYD084,rmtF,,,
SYD085,DHA,,,
SYD085,GES,,,
SYD085,IMP,,,
SYD085,KPC,,,
SYD085,NDM,,,
SYD085,OXA-10,,,
SYD085,OXA-30,,,
SYD085,OXA-48,,,
SYD085,SHV,,,
SYD085,TEM,157,blaTEM-1-like,1
SYD085,VEB,,,
SYD085,VIM,,,
SYD085,aac(3)-II,,,
SYD085,aacA27,,,
SYD085,aacA4,,,
SYD085,aadB,,,
SYD085,armA,,,
SYD085,blaACT/blaMIR,,,
SYD085,blaCMY-2-like,,,
SYD085,blaCTX-M,80,G1-240G,1
SYD085,fosA3,,,
SYD085,rmtB,,,
SYD085,rmtC,,,
SYD085,rmtF,,,
SYD086,DHA,,,
SYD086,GES,,,
SYD086,IMP,,,
SYD086,KPC,,,
SYD086,NDM,,,
SYD086,OXA-10,,,
SYD086,OXA-30,,,
SYD086,OXA-48,,,
SYD086,SHV,,,
SYD086,TEM,157,blaTEM-1-like,1
SYD086,VEB,,,
SYD086,VIM,,,
SYD086,aac(3)-II,,,
SYD086,aacA27,,,
SYD086,aacA4,,,
SYD086,aadB,,,
SYD086,armA,,,
SYD086,blaACT/blaMIR,,,
SYD086,blaCMY-2-like,,,
SYD086,blaCTX-M,70,G9-240D,1
SYD086,fosA3,,,
SYD086,rmtB,,,
SYD086,rmtC,,,
SYD086,rmtF,,,
SYD087,DHA,,,
SYD087,GES,,,
SYD087,IMP,,,
SYD087,KPC,,,
SYD087,NDM,,,
SYD087,OXA-10,,,
SYD087,OXA-30,,,
SYD087,OXA-48,,,
SYD087,SHV,,,
SYD087,TEM,163,blaTEM_2neg,1
SYD087,VEB,,,
SYD087,VIM,,,
SYD087,aac(3)-II,,,
SYD087,aacA27,,,
SYD087,aacA4,,,
SYD087,aadB,,,
SYD087,armA,,,
SYD087,blaACT/blaMIR,,,
SYD087,blaCMY-2-like,,,
SYD087,blaCTX-M,70,G9-240D,1
SYD087,fosA3,,,
SYD087,rmtB,,,
SYD087,rmtC,,,
SYD087,rmtF,,,
SYD088,DHA,,,
SYD088,GES,,,
SYD088,IMP,,,
SYD088,KPC,,,
SYD088,NDM,,,
SYD088,OXA-10,,,
SYD088,OXA-30,117,blaOXA-30-like,1
SYD088,OXA-48,,,
SYD088,SHV,,,
SYD088,TEM,,,
SYD088,VEB,,,
SYD088,VIM,,,
SYD088,aac(3)-II,,,
SYD088,aacA27,,,
SYD088,aacA4,,,
SYD088,aadB,,,
SYD088,armA,,,
SYD088,blaACT/blaMIR,,,
SYD088,blaCMY-2-like,,,
SYD088,blaCTX-M,80,G1-240G,1
SYD088,fosA3,,,
SYD088,rmtB,,,
SYD088,rmtC,,,
SYD088,rmtF,,,
SYD089,DHA,,,
SYD089,GES,,,
SYD089,IMP,,,
SYD089,KPC,,,
SYD089,NDM,,,
SYD089,OXA-10,,,
SYD089,OXA-30,117,blaOXA-30-like,1
SYD089,OXA-48,,,
SYD089,SHV,,,
SYD089,TEM,157,blaTEM-1-like,1
SYD089,VEB,,,
SYD089,VIM,,,
SYD089,aac(3)-II,,,
SYD089,aacA27,,,
SYD089,aacA4,,,
SYD089,aadB,,,
SYD089,armA,,,
SYD089,blaACT/blaMIR,,,
SYD089,blaCMY-2-like,,,
SYD089,blaCTX-M,80,G1-240G,1
SYD089,fosA3,,,
SYD089,rmtB,,,
SYD089,rmtC,,,
SYD089,rmtF,,,
SYD090,DHA,,,
SYD090,GES,,,
SYD090,IMP,,,
SYD090,KPC,,,
SYD090,NDM,,,
SYD090,OXA-10,,,
SYD090,OXA-30,,,
SYD090,OXA-48,,,
SYD090,SHV,,,
SYD090,TEM,157,blaTEM-1-like,1
SYD090,VEB,,,
SYD090,VIM,,,
SYD090,aac(3)-II,,,
SYD090,aacA27,,,
SYD090,aacA4,,,
SYD090,aadB,,,
SYD090,armA,,,
SYD090,blaACT/blaMIR,,,
SYD090,blaCMY-2-like,,,
SYD090,blaCTX-M,,,
SYD090,fosA3,,,
SYD090,rmtB,,,
SYD090,rmtC,,,
SYD090,rmtF,,,
SYD091,DHA,,,
SYD091,GES,,,
SYD091,IMP,,,
SYD091,KPC,,,
SYD091,NDM,,,
SYD091,OXA-10,,,
SYD091,OXA-30,,,
SYD091,OXA-48,,,
SYD091,SHV,,,
SYD091,TEM,157,blaTEM-1-like,1
SYD091,VEB,,,
SYD091,VIM,,,
SYD091,aac(3)-II,,,
SYD091,aacA27,,,
SYD091,aacA4,,,
SYD091,aadB,,,
SYD091,armA,,,
SYD091,blaACT/blaMIR,,,
SYD091,blaCMY-2-like,,,
SYD091,blaCTX-M,70,G9-240D,1
SYD091,fosA3,,,
SYD091,rmtB,,,
SYD091,rmtC,,,
SYD091,rmtF,,,
SYD092,DHA,,,
SYD092,GES,,,
SYD092,IMP,,,
SYD092,KPC,,,
SYD092,NDM,,,
SYD092,OXA-10,,,
SYD092,OXA-30,,,
SYD092,OXA-48,,,
SYD092,SHV,,,
SYD092,TEM,,,
SYD092,VEB,,,
SYD092,VIM,,,
SYD092,aac(3)-II,,,
SYD092,aacA27,,,
SYD092,aacA4,,,
SYD092,aadB,,,
SYD092,armA,,,
SYD092,blaACT/blaMIR,,,
SYD092,blaCMY-2-like,,,
SYD092,blaCTX-M,74,G9-240G,1
SYD092,fosA3,,,
SYD092,rmtB,,,
SYD092,rmtC,,,
SYD092,rmtF,,,
SYD093,DHA,,,
SYD093,GES,,,
SYD093,IMP,,,
SYD093,KPC,,,
SYD093,NDM,,,
SYD093,OXA-10,,,
SYD093,OXA-30,,,
SYD093,OXA-48,,,
SYD093,SHV,,,
SYD093,TEM,157,blaTEM-1-like,1
SYD093,VEB,,,
SYD093,VIM,,,
SYD093,aac(3)-II,,,
SYD093,aacA27,,,
SYD093,aacA4,,,
SYD093,aadB,,,
SYD093,armA,,,
SYD093,blaACT/blaMIR,,,
SYD093,blaCMY-2-like,,,
SYD093,blaCTX-M,80,G1-240G,1
SYD093,fosA3,,,
SYD093,rmtB,,,
SYD093,rmtC,,,
SYD093,rmtF,,,
SYD094,DHA,,,
SYD094,GES,,,
SYD094,IMP,,,
SYD094,KPC,,,
SYD094,NDM,,,
SYD094,OXA-10,,,
SYD094,OXA-30,,,
SYD094,OXA-48,,,
SYD094,SHV,,,
SYD094,TEM,163,blaTEM_2neg,1
SYD094,VEB,,,
SYD094,VIM,,,
SYD094,aac(3)-II,,,
SYD094,aacA27,,,
SYD094,aacA4,,,
SYD094,aadB,,,
SYD094,armA,,,
SYD094,blaACT/blaMIR,,,
SYD094,blaCMY-2-like,,,
SYD094,blaCTX-M,74,G9-240G,1
SYD094,fosA3,,,
SYD094,rmtB,,,
SYD094,rmtC,,,
SYD094,rmtF,,,
SYD095,DHA,,,
SYD095,GES,,,
SYD095,IMP,,,
SYD095,KPC,,,
SYD095,NDM,,,
SYD095,OXA-10,,,
SYD095,OXA-30,,,
SYD095,OXA-48,,,
SYD095,SHV,,,
SYD095,TEM,157,blaTEM-1-like,1
SYD095,VEB,,,
SYD095,VIM,,,
SYD095,aac(3)-II,,,
SYD095,aacA27,,,
SYD095,aacA4,,,
SYD095,aadB,,,
SYD095,armA,,,
SYD095,blaACT/blaMIR,,,
SYD095,blaCMY-2-like,,,
SYD095,blaCTX-M,80,G1-240G,1
SYD095,fosA3,,,
SYD095,rmtB,,,
SYD095,rmtC,,,
SYD095,rmtF,,,
SYD096,DHA,,,
SYD096,GES,,,
SYD096,IMP,,,
SYD096,KPC,,,
SYD096,NDM,,,
SYD096,OXA-10,,,
SYD096,OXA-30,,,
SYD096,OXA-48,,,
SYD096,SHV,,,
SYD096,TEM,163,blaTEM_2neg,1
SYD096,VEB,,,
SYD096,VIM,,,
SYD096,aac(3)-II,,,
SYD096,aacA27,,,
SYD096,aacA4,,,
SYD096,aadB,,,
SYD096,armA,,,
SYD096,blaACT/blaMIR,,,
SYD096,blaCMY-2-like,,,
SYD096,blaCTX-M,74,G9-240G,1
SYD096,fosA3,,,
SYD096,rmtB,,,
SYD096,rmtC,,,
SYD096,rmtF,,,
SYD097,DHA,,,
SYD097,GES,,,
SYD097,IMP,,,
SYD097,KPC,,,
SYD097,NDM,,,
SYD097,OXA-10,,,
SYD097,OXA-30,,,
SYD097,OXA-48,,,
SYD097,SHV,,,
SYD097,TEM,,,
SYD097,VEB,,,
SYD097,VIM,,,
SYD097,aac(3)-II,,,
SYD097,aacA27,,,
SYD097,aacA4,,,
SYD097,aadB,,,
SYD097,armA,,,
SYD097,blaACT/blaMIR,,,
SYD097,blaCMY-2-like,,,
SYD097,blaCTX-M,74,G9-240G,1
SYD097,fosA3,,,
SYD097,rmtB,,,
SYD097,rmtC,,,
SYD097,rmtF,,,
SYD098,DHA,,,
SYD098,GES,,,
SYD098,IMP,,,
SYD098,KPC,,,
SYD098,NDM,,,
SYD098,OXA-10,,,
SYD098,OXA-30,,,
SYD098,OXA-48,,,
SYD098,SHV,,,
SYD098,TEM,157,blaTEM-1-like,1
SYD098,VEB,,,
SYD098,VIM,,,
SYD098,aac(3)-II,,,
SYD098,aacA27,,,
SYD098,aacA4,,,
SYD098,aadB,,,
SYD098,armA,,,
SYD098,blaACT/blaMIR,,,
SYD098,blaCMY-2-like,,,
SYD098,blaCTX-M,,,
SYD098,fosA3,,,
SYD098,rmtB,,,
SYD098,rmtC,,,
SYD098,rmtF,,,
SYD099,DHA,,,
SYD099,GES,,,
SYD099,IMP,,,
SYD099,KPC,,,
SYD099,NDM,,,
SYD099,OXA-10,,,
SYD099,OXA-30,,,
SYD099,OXA-48,,,
SYD099,SHV,,,
SYD099,TEM,,,
SYD099,VEB,,,
SYD099,VIM,,,
SYD099,aac(3)-II,,,
SYD099,aacA27,,,
SYD099,aacA4,,,
SYD099,aadB,,,
SYD099,armA,,,
SYD099,blaACT/blaMIR,,,
SYD099,blaCMY-2-like,,,
SYD099,blaCTX-M,80,G1-240G,1
SYD099,fosA3,,,
SYD099,rmtB,,,
SYD099,rmtC,,,
SYD099,rmtF,,,
SYD100,DHA,,,
SYD100,GES,,,
SYD100,IMP,,,
SYD100,KPC,,,
SYD100,NDM,,,
SYD100,OXA-10,,,
SYD100,OXA-30,,,
SYD100,OXA-48,,,
SYD100,SHV,,,
SYD100,TEM,,,
SYD100,VEB,,,
SYD100,VIM,,,
SYD100,aac(3)-II,,,
SYD100,aacA27,,,
SYD100,aacA4,,,
SYD100,aadB,,,
SYD100,armA,,,
SYD100,blaACT/blaMIR,,,
SYD100,blaCMY-2-like,,,
SYD100,blaCTX-M,,,
SYD100,fosA3,,,
SYD100,rmtB,,,
SYD100,rmtC,,,
SYD100,rmtF,,,
SYD101,DHA,,,
SYD101,GES,,,
SYD101,IMP,,,
SYD101,KPC,,,
SYD101,NDM,,,
SYD101,OXA-10,,,
SYD101,OXA-30,117,blaOXA-30-like,1
SYD101,OXA-48,,,
SYD101,SHV,,,
SYD101,TEM,162,blaTEM_1neg,1
